,SKEW,VIX,Spread,OAS
2014-10-09,123.58000183105469,18.760000228881836,1.88,4.52
2014-10-10,130.82000732421875,21.239999771118164,1.86,4.66
2014-10-14,127.77999877929688,22.790000915527344,1.82,4.83
2014-10-15,111.30999755859375,25.270000457763672,1.81,5.08
2014-10-16,127.97000122070312,25.200000762939453,1.82,4.98
2014-10-17,131.7100067138672,21.989999771118164,1.83,4.68
2014-10-20,120.62000274658203,18.56999969482422,1.83,4.68
2014-10-21,129.17999267578125,16.079999923706055,1.85,4.5
2014-10-22,127.04000091552734,17.8700008392334,1.84,4.44
2014-10-23,128.77000427246094,16.530000686645508,1.88,4.38
2014-10-24,125.56999969482422,16.110000610351562,1.88,4.38
2014-10-27,123.7699966430664,16.040000915527344,1.86,4.41
2014-10-28,127.55999755859375,14.390000343322754,1.88,4.39
2014-10-29,124.18000030517578,15.149999618530273,1.86,4.32
2014-10-30,121.0199966430664,14.520000457763672,1.84,4.35
2014-10-31,124.75,14.029999732971191,1.85,4.3
2014-11-03,124.63999938964844,14.729999542236328,1.84,4.29
2014-11-04,124.19000244140625,14.890000343322754,1.83,4.35
2014-11-05,125.66000366210938,14.170000076293945,1.84,4.32
2014-11-06,124.93000030517578,13.670000076293945,1.85,4.3
2014-11-07,127.08000183105469,13.119999885559082,1.81,4.36
2014-11-10,130.50999450683594,12.670000076293945,1.83,4.32
2014-11-12,125.70999908447266,13.020000457763672,1.82,4.33
2014-11-13,128.9600067138672,13.789999961853027,1.82,4.37
2014-11-14,128.67999267578125,13.3100004196167,1.78,4.43
2014-11-17,123.69000244140625,13.989999771118164,1.8,4.46
2014-11-18,132.02999877929688,13.859999656677246,1.79,4.53
2014-11-19,124.66000366210938,13.960000038146973,1.82,4.57
2014-11-20,136.35000610351562,13.579999923706055,1.81,4.61
2014-11-21,138.4600067138672,12.899999618530273,1.78,4.54
2014-11-24,140.17999267578125,12.619999885559082,1.77,4.54
2014-11-25,126.2699966430664,12.25,1.76,4.54
2014-11-26,139.86000061035156,12.069999694824219,1.71,4.56
2014-11-28,131.88999938964844,13.329999923706055,1.71,4.64
2014-12-01,127.94999694824219,14.15999984741211,1.73,4.82
2014-12-02,121.63999938964844,12.850000381469727,1.73,4.82
2014-12-03,134.44000244140625,12.5,1.72,4.81
2014-12-04,128.72999572753906,12.380000114440918,1.7,4.83
2014-12-05,131.41000366210938,11.890000343322754,1.66,4.77
2014-12-08,137.6199951171875,14.210000038146973,1.62,4.87
2014-12-09,136.69000244140625,15.350000381469727,1.58,5.06
2014-12-10,130.8800048828125,18.530000686645508,1.59,5.21
2014-12-11,130.72999572753906,20.079999923706055,1.57,5.25
2014-12-12,131.47000122070312,21.079999923706055,1.54,5.47
2014-12-15,135.1199951171875,20.420000076293945,1.52,5.52
2014-12-16,131.2100067138672,23.56999969482422,1.49,5.71
2014-12-17,125.4800033569336,19.440000534057617,1.52,5.48
2014-12-18,126.23999786376953,16.809999465942383,1.55,5.15
2014-12-19,138.6300048828125,16.489999771118164,1.5,5.09
2014-12-22,136.61000061035156,15.25,1.46,5.03
2014-12-23,136.92999267578125,14.800000190734863,1.53,4.94
2014-12-24,135.64999389648438,14.369999885559082,1.54,4.93
2014-12-26,135.02999877929688,14.5,1.52,4.93
2014-12-29,127.5999984741211,15.0600004196167,1.5,4.96
2014-12-30,136.38999938964844,15.920000076293945,1.51,4.98
2014-12-31,133.83999633789062,19.200000762939453,1.5,5.04
2015-01-02,128.66000366210938,17.790000915527344,1.46,5.08
2015-01-05,127.79000091552734,19.920000076293945,1.36,5.21
2015-01-06,125.2699966430664,21.1200008392334,1.32,5.37
2015-01-07,123.55999755859375,19.309999465942383,1.34,5.31
2015-01-08,124.7699966430664,17.010000228881836,1.41,5.17
2015-01-09,121.69000244140625,17.549999237060547,1.39,5.2
2015-01-12,121.08999633789062,19.600000381469727,1.36,5.27
2015-01-13,122.19999694824219,20.559999465942383,1.37,5.28
2015-01-14,132.66000366210938,21.479999542236328,1.35,5.39
2015-01-15,120.7699966430664,22.389999389648438,1.33,5.42
2015-01-20,123.62999725341797,19.889999389648438,1.29,5.39
2015-01-21,134.3000030517578,18.850000381469727,1.34,5.36
2015-01-22,139.1300048828125,16.399999618530273,1.37,5.27
2015-01-23,132.08999633789062,16.65999984741211,1.29,5.3
2015-01-26,135.02000427246094,15.520000457763672,1.29,5.26
2015-01-27,128.42999267578125,17.219999313354492,1.29,5.29
2015-01-28,123.76000213623047,20.440000534057617,1.23,5.31
2015-01-29,130.4499969482422,18.760000228881836,1.26,5.28
2015-01-30,125.36000061035156,20.969999313354492,1.21,5.37
2015-02-02,129.97999572753906,19.43000030517578,1.19,5.26
2015-02-03,129.77999877929688,17.329999923706055,1.27,5.11
2015-02-04,126.19999694824219,18.329999923706055,1.29,5.05
2015-02-05,127.54000091552734,16.850000381469727,1.31,4.99
2015-02-06,125.62000274658203,17.290000915527344,1.3,4.78
2015-02-09,129.85000610351562,18.549999237060547,1.31,4.8
2015-02-10,126.51000213623047,17.229999542236328,1.34,4.75
2015-02-11,128.38999938964844,16.959999084472656,1.33,4.76
2015-02-12,129.9499969482422,15.34000015258789,1.38,4.74
2015-02-13,126.04000091552734,14.6899995803833,1.36,4.71
2015-02-17,127.41999816894531,15.800000190734863,1.44,4.57
2015-02-18,127.41999816894531,15.449999809265137,1.45,4.62
2015-02-19,131.3000030517578,15.289999961853027,1.44,4.58
2015-02-20,125.23999786376953,14.300000190734863,1.46,4.53
2015-02-23,134.66000366210938,14.5600004196167,1.42,4.56
2015-02-24,136.25999450683594,13.6899995803833,1.39,4.58
2015-02-25,136.3300018310547,13.84000015258789,1.35,4.54
2015-02-26,126.19999694824219,13.90999984741211,1.37,4.43
2015-02-27,126.4000015258789,13.34000015258789,1.37,4.43
2015-03-02,126.01000213623047,13.039999961853027,1.42,4.38
2015-03-03,123.08999633789062,13.859999656677246,1.44,4.38
2015-03-04,127.88999938964844,14.229999542236328,1.46,4.44
2015-03-05,127.26000213623047,14.039999961853027,1.46,4.46
2015-03-06,124.6500015258789,15.199999809265137,1.51,4.42
2015-03-09,124.16000366210938,15.0600004196167,1.5,4.51
2015-03-10,123.52999877929688,16.690000534057617,1.44,4.66
2015-03-11,123.72000122070312,16.8700008392334,1.41,4.61
2015-03-12,121.52999877929688,15.420000076293945,1.43,4.62
2015-03-13,120.5999984741211,16.0,1.45,4.68
2015-03-16,122.83000183105469,15.609999656677246,1.44,4.72
2015-03-17,125.44000244140625,15.65999984741211,1.36,4.79
2015-03-18,128.50999450683594,13.970000267028809,1.36,4.91
2015-03-19,127.94999694824219,14.069999694824219,1.35,4.79
2015-03-20,131.08999633789062,13.020000457763672,1.33,4.81
2015-03-23,127.12000274658203,13.40999984741211,1.32,4.82
2015-03-24,126.81999969482422,13.619999885559082,1.3,4.81
2015-03-25,122.95999908447266,15.4399995803833,1.34,4.76
2015-03-26,122.86000061035156,15.800000190734863,1.4,4.74
2015-03-27,121.80000305175781,15.069999694824219,1.37,4.76
2015-03-30,122.69000244140625,14.510000228881836,1.38,4.73
2015-03-31,120.3499984741211,15.289999961853027,1.38,4.82
2015-04-01,120.76000213623047,15.109999656677246,1.32,4.86
2015-04-02,119.91999816894531,14.670000076293945,1.37,4.82
2015-04-06,120.05000305175781,14.739999771118164,1.41,4.8
2015-04-07,121.33999633789062,14.779999732971191,1.37,4.72
2015-04-08,124.23999786376953,13.979999542236328,1.38,4.67
2015-04-09,125.87000274658203,13.09000015258789,1.41,4.62
2015-04-10,127.22000122070312,12.579999923706055,1.39,4.6
2015-04-13,117.45999908447266,13.9399995803833,1.4,4.6
2015-04-14,123.63999938964844,13.670000076293945,1.37,4.62
2015-04-15,119.70999908447266,12.84000015258789,1.4,4.58
2015-04-16,120.37000274658203,12.600000381469727,1.4,4.61
2015-04-17,122.23999786376953,13.890000343322754,1.36,4.66
2015-04-20,124.16000366210938,13.300000190734863,1.35,4.6
2015-04-21,122.7699966430664,13.25,1.37,4.57
2015-04-22,124.06999969482422,12.710000038146973,1.42,4.53
2015-04-23,123.26000213623047,12.479999542236328,1.41,4.55
2015-04-24,119.94999694824219,12.289999961853027,1.39,4.56
2015-04-27,122.83999633789062,13.119999885559082,1.4,4.55
2015-04-28,124.0199966430664,12.40999984741211,1.44,4.52
2015-04-29,125.36000061035156,13.390000343322754,1.5,4.53
2015-04-30,115.95999908447266,14.550000190734863,1.47,4.59
2015-05-01,122.37000274658203,12.699999809265137,1.52,4.53
2015-05-04,121.68000030517578,12.850000381469727,1.56,4.51
2015-05-05,122.22000122070312,14.3100004196167,1.57,4.48
2015-05-06,119.73999786376953,15.149999618530273,1.6,4.5
2015-05-07,120.7300033569336,15.130000114440918,1.55,4.55
2015-05-08,122.93000030517578,12.859999656677246,1.57,4.53
2015-05-11,115.95999908447266,13.850000381469727,1.66,4.45
2015-05-12,123.91999816894531,13.859999656677246,1.67,4.56
2015-05-13,126.04000091552734,13.760000228881836,1.68,4.51
2015-05-14,127.62999725341797,12.739999771118164,1.67,4.52
2015-05-15,127.55999755859375,12.380000114440918,1.59,4.55
2015-05-18,126.91000366210938,12.729999542236328,1.65,4.49
2015-05-19,126.27999877929688,12.850000381469727,1.64,4.46
2015-05-20,125.01000213623047,12.880000114440918,1.66,4.49
2015-05-21,121.11000061035156,12.109999656677246,1.59,4.51
2015-05-22,124.86000061035156,12.130000114440918,1.57,4.47
2015-05-26,123.05999755859375,14.0600004196167,1.5,4.51
2015-05-27,123.5999984741211,13.270000457763672,1.5,4.48
2015-05-28,125.37000274658203,13.3100004196167,1.51,4.5
2015-05-29,122.5,13.84000015258789,1.51,4.52
2015-06-01,122.43000030517578,13.970000267028809,1.55,4.52
2015-06-02,121.16999816894531,14.239999771118164,1.63,4.49
2015-06-03,124.58999633789062,13.65999984741211,1.69,4.46
2015-06-04,121.9800033569336,14.710000038146973,1.65,4.56
2015-06-05,119.62000274658203,14.210000038146973,1.68,4.56
2015-06-08,118.33000183105469,15.289999961853027,1.69,4.61
2015-06-09,119.4000015258789,14.470000267028809,1.7,4.66
2015-06-10,120.83000183105469,13.220000267028809,1.75,4.6
2015-06-11,125.31999969482422,12.850000381469727,1.66,4.62
2015-06-12,119.26000213623047,13.779999732971191,1.65,4.63
2015-06-15,119.25,15.390000343322754,1.64,4.71
2015-06-16,120.2300033569336,14.8100004196167,1.61,4.77
2015-06-17,119.08999633789062,14.5,1.65,4.76
2015-06-18,120.16999816894531,13.1899995803833,1.69,4.71
2015-06-19,119.5,13.960000038146973,1.61,4.73
2015-06-22,120.5199966430664,12.739999771118164,1.69,4.62
2015-06-23,122.77999877929688,12.109999656677246,1.72,4.62
2015-06-24,119.5199966430664,13.260000228881836,1.7,4.66
2015-06-25,122.68000030517578,14.010000228881836,1.72,4.67
2015-06-26,123.06999969482422,14.020000457763672,1.77,4.65
2015-06-29,124.54000091552734,18.850000381469727,1.69,4.91
2015-06-30,123.87999725341797,18.229999542236328,1.71,5.0
2015-07-01,120.13999938964844,16.09000015258789,1.74,4.88
2015-07-02,121.5199966430664,16.790000915527344,1.76,4.91
2015-07-06,118.68000030517578,17.010000228881836,1.7,5.07
2015-07-07,117.37000274658203,16.09000015258789,1.69,5.13
2015-07-08,118.25,19.65999984741211,1.67,5.21
2015-07-09,120.33999633789062,19.969999313354492,1.72,5.11
2015-07-10,118.5199966430664,16.829999923706055,1.77,4.97
2015-07-13,121.56999969482422,13.899999618530273,1.75,4.93
2015-07-14,123.11000061035156,13.369999885559082,1.75,4.94
2015-07-15,123.05999755859375,13.229999542236328,1.72,4.93
2015-07-16,124.66999816894531,12.109999656677246,1.69,4.91
2015-07-17,127.91000366210938,11.949999809265137,1.66,4.95
2015-07-20,125.05999755859375,12.25,1.67,4.96
2015-07-21,124.9000015258789,12.220000267028809,1.64,5.06
2015-07-22,130.4199981689453,12.119999885559082,1.58,5.16
2015-07-23,123.18000030517578,12.640000343322754,1.57,5.21
2015-07-24,126.31999969482422,13.739999771118164,1.57,5.32
2015-07-27,126.66999816894531,15.600000381469727,1.55,5.49
2015-07-28,123.5199966430664,13.4399995803833,1.57,5.44
2015-07-29,121.02999877929688,12.5,1.59,5.33
2015-07-30,122.05999755859375,12.130000114440918,1.56,5.26
2015-07-31,124.19999694824219,12.119999885559082,1.53,5.36
2015-08-03,119.31999969482422,12.5600004196167,1.48,5.45
2015-08-04,119.79000091552734,13.0,1.49,5.41
2015-08-05,119.0999984741211,12.510000228881836,1.55,5.29
2015-08-06,126.08999633789062,13.770000457763672,1.52,5.4
2015-08-07,117.81999969482422,13.390000343322754,1.45,5.52
2015-08-10,121.54000091552734,12.229999542236328,1.51,5.51
2015-08-11,124.37000274658203,13.710000038146973,1.47,5.67
2015-08-12,119.97000122070312,13.609999656677246,1.47,5.79
2015-08-13,119.95999908447266,13.489999771118164,1.47,5.66
2015-08-14,119.37000274658203,12.829999923706055,1.47,5.52
2015-08-17,120.2699966430664,13.020000457763672,1.44,5.58
2015-08-18,124.33999633789062,13.789999961853027,1.46,5.56
2015-08-19,122.13999938964844,15.25,1.45,5.68
2015-08-20,118.76000213623047,19.139999389648438,1.4,5.75
2015-08-24,129.4600067138672,40.7400016784668,1.42,6.14
2015-08-25,126.77999877929688,36.02000045776367,1.45,5.9
2015-08-26,124.3499984741211,30.31999969482422,1.51,5.91
2015-08-27,126.30999755859375,26.100000381469727,1.5,5.8
2015-08-28,130.3800048828125,26.049999237060547,1.47,5.72
2015-08-31,129.36000061035156,28.43000030517578,1.47,5.7
2015-09-01,125.3499984741211,31.399999618530273,1.47,5.78
2015-09-02,125.3499984741211,26.09000015258789,1.48,5.73
2015-09-03,132.42999267578125,25.610000610351562,1.47,5.7
2015-09-04,142.19000244140625,27.799999237060547,1.42,5.74
2015-09-08,132.3699951171875,24.899999618530273,1.46,5.64
2015-09-09,137.02999877929688,26.229999542236328,1.46,5.59
2015-09-10,131.4199981689453,24.3700008392334,1.48,5.58
2015-09-11,118.18000030517578,23.200000762939453,1.49,5.62
2015-09-14,142.92999267578125,24.25,1.45,5.62
2015-09-15,136.0,22.540000915527344,1.46,5.54
2015-09-16,142.16000366210938,21.350000381469727,1.48,5.59
2015-09-17,137.49000549316406,21.139999389648438,1.51,5.71
2015-09-18,119.47000122070312,22.280000686645508,1.44,5.8
2015-09-21,135.4499969482422,20.139999389648438,1.48,5.77
2015-09-22,135.94000244140625,22.440000534057617,1.45,5.98
2015-09-23,136.7100067138672,22.1299991607666,1.46,5.98
2015-09-24,134.02999877929688,23.469999313354492,1.46,6.14
2015-09-25,135.16000366210938,23.6200008392334,1.47,6.15
2015-09-28,134.17999267578125,27.6299991607666,1.43,6.48
2015-09-29,136.7100067138672,26.829999923706055,1.41,6.6
2015-09-30,113.9000015258789,24.5,1.42,6.62
2015-10-01,124.80999755859375,22.549999237060547,1.41,6.67
2015-10-02,115.75,20.940000534057617,1.41,6.83
2015-10-05,132.8300018310547,19.540000915527344,1.46,6.62
2015-10-06,129.32000732421875,19.399999618530273,1.44,6.52
2015-10-07,132.38999938964844,18.399999618530273,1.43,6.32
2015-10-08,136.69000244140625,17.420000076293945,1.47,6.26
2015-10-09,134.66000366210938,17.079999923706055,1.47,6.13
2015-10-13,133.80999755859375,17.670000076293945,1.42,6.24
2015-10-14,135.82000732421875,18.030000686645508,1.42,6.31
2015-10-15,151.22000122070312,16.049999237060547,1.43,6.26
2015-10-16,135.0399932861328,15.050000190734863,1.43,6.18
2015-10-19,139.9199981689453,14.979999542236328,1.43,6.16
2015-10-20,140.6999969482422,15.75,1.42,6.06
2015-10-21,133.07000732421875,16.700000762939453,1.4,6.07
2015-10-22,121.0199966430664,14.449999809265137,1.43,6.1
2015-10-23,135.6199951171875,14.460000038146973,1.43,5.97
2015-10-26,132.2899932861328,15.289999961853027,1.41,6.0
2015-10-27,132.1699981689453,15.430000305175781,1.4,6.07
2015-10-28,134.42999267578125,14.329999923706055,1.37,5.97
2015-10-29,134.63999938964844,14.609999656677246,1.44,5.89
2015-10-30,125.7699966430664,15.069999694824219,1.41,5.88
2015-11-02,138.77999877929688,14.149999618530273,1.43,5.84
2015-11-03,137.39999389648438,14.539999961853027,1.43,5.77
2015-11-04,134.44000244140625,15.510000228881836,1.41,5.73
2015-11-05,135.2100067138672,15.050000190734863,1.41,5.8
2015-11-06,137.75,14.329999923706055,1.44,5.82
2015-11-09,134.33999633789062,16.520000457763672,1.47,5.94
2015-11-10,132.24000549316406,15.289999961853027,1.45,6.02
2015-11-12,136.92999267578125,18.3700008392334,1.43,6.13
2015-11-13,139.5,20.079999923706055,1.42,6.24
2015-11-16,131.77000427246094,18.15999984741211,1.39,6.28
2015-11-17,136.97000122070312,18.84000015258789,1.39,6.19
2015-11-18,136.86000061035156,16.850000381469727,1.37,6.2
2015-11-19,139.1699981689453,16.989999771118164,1.33,6.28
2015-11-20,126.86000061035156,15.470000267028809,1.33,6.32
2015-11-23,139.50999450683594,15.619999885559082,1.31,6.35
2015-11-24,138.1699981689453,15.930000305175781,1.31,6.41
2015-11-25,139.4499969482422,15.1899995803833,1.3,6.37
2015-11-27,137.66000366210938,15.119999885559082,1.3,6.38
2015-11-30,127.25,16.1299991607666,1.27,6.4
2015-12-01,135.57000732421875,14.670000076293945,1.24,6.4
2015-12-02,132.66000366210938,15.90999984741211,1.24,6.34
2015-12-03,135.25999450683594,18.110000610351562,1.37,6.32
2015-12-04,136.30999755859375,14.8100004196167,1.32,6.37
2015-12-07,136.77000427246094,15.84000015258789,1.29,6.51
2015-12-08,131.25,17.600000381469727,1.3,6.65
2015-12-09,134.25999450683594,19.610000610351562,1.29,6.72
2015-12-10,134.94000244140625,19.34000015258789,1.29,6.71
2015-12-11,146.52999877929688,24.389999389648438,1.25,7.1
2015-12-14,140.9199981689453,22.729999542236328,1.26,7.33
2015-12-15,143.35000610351562,20.950000762939453,1.3,7.09
2015-12-16,135.5,17.860000610351562,1.28,6.98
2015-12-17,131.1999969482422,18.940000534057617,1.24,7.01
2015-12-21,125.18000030517578,18.700000762939453,1.24,7.25
2015-12-22,133.6300048828125,16.600000381469727,1.25,7.15
2015-12-23,134.69000244140625,15.569999694824219,1.26,7.05
2015-12-24,128.77999877929688,15.739999771118164,1.22,7.05
2015-12-28,136.2899932861328,16.90999984741211,1.19,7.07
2015-12-29,139.25999450683594,16.079999923706055,1.23,6.96
2015-12-30,143.0,17.290000915527344,1.23,6.95
2015-12-31,124.43000030517578,18.209999084472656,1.21,6.95
2016-01-04,140.0,20.700000762939453,1.22,7.1
2016-01-05,135.07000732421875,19.34000015258789,1.21,7.03
2016-01-07,135.94000244140625,24.989999771118164,1.2,7.24
2016-01-08,138.8300018310547,27.010000228881836,1.19,7.23
2016-01-11,142.52000427246094,24.299999237060547,1.23,7.31
2016-01-12,138.6699981689453,22.469999313354492,1.19,7.38
2016-01-13,145.8800048828125,25.219999313354492,1.17,7.5
2016-01-14,138.7899932861328,23.950000762939453,1.2,7.57
2016-01-15,145.02999877929688,27.020000457763672,1.18,7.89
2016-01-19,137.89999389648438,26.049999237060547,1.18,7.88
2016-01-20,134.82000732421875,27.59000015258789,1.16,8.27
2016-01-21,132.99000549316406,26.690000534057617,1.18,8.13
2016-01-22,133.63999938964844,22.34000015258789,1.19,7.87
2016-01-25,132.27000427246094,24.149999618530273,1.15,7.85
2016-01-26,129.52999877929688,22.5,1.16,7.83
2016-01-27,129.05999755859375,23.110000610351562,1.18,7.78
2016-01-28,129.22999572753906,22.420000076293945,1.17,7.75
2016-01-29,120.86000061035156,20.200000762939453,1.18,7.74
2016-02-01,126.37999725341797,19.979999542236328,1.16,7.79
2016-02-02,119.83000183105469,21.979999542236328,1.12,7.98
2016-02-03,122.04000091552734,21.649999618530273,1.16,8.03
2016-02-04,122.69000244140625,21.84000015258789,1.17,8.03
2016-02-05,119.01000213623047,23.3799991607666,1.12,8.1
2016-02-08,120.25,26.0,1.09,8.51
2016-02-09,120.73999786376953,26.540000915527344,1.05,8.62
2016-02-10,120.36000061035156,26.290000915527344,1.0,8.53
2016-02-11,122.37999725341797,28.139999389648438,0.99,8.87
2016-02-12,117.75,25.399999618530273,1.03,8.64
2016-02-16,125.7699966430664,24.110000610351562,1.04,8.45
2016-02-17,124.98999786376953,22.309999465942383,1.07,8.21
2016-02-18,125.33000183105469,21.639999389648438,1.04,8.17
2016-02-19,123.61000061035156,20.530000686645508,1.0,8.23
2016-02-22,117.45999908447266,19.3799991607666,0.99,8.09
2016-02-23,119.66999816894531,20.979999542236328,0.98,8.1
2016-02-24,119.45999908447266,20.719999313354492,1.0,8.17
2016-02-25,122.0199966430664,19.110000610351562,0.99,8.08
2016-02-26,118.6500015258789,19.809999465942383,0.96,7.8
2016-02-29,117.68000030517578,20.549999237060547,0.96,7.75
2016-03-01,119.80999755859375,17.700000762939453,0.98,7.46
2016-03-02,122.3499984741211,17.09000015258789,0.99,7.31
2016-03-03,125.2699966430664,16.700000762939453,0.98,7.28
2016-03-04,125.2699966430664,16.860000610351562,1.0,7.08
2016-03-07,124.01000213623047,17.350000381469727,1.0,7.03
2016-03-08,123.52999877929688,18.670000076293945,0.95,7.14
2016-03-09,123.47000122070312,18.34000015258789,1.0,7.15
2016-03-10,130.0399932861328,18.049999237060547,1.0,7.04
2016-03-11,128.99000549316406,16.5,1.01,6.82
2016-03-14,133.3000030517578,16.920000076293945,1.0,6.74
2016-03-15,132.4499969482422,16.84000015258789,0.99,6.84
2016-03-16,125.41999816894531,14.989999771118164,1.07,6.94
2016-03-17,126.6500015258789,14.4399995803833,1.04,6.82
2016-03-18,126.75,14.020000457763672,1.04,6.71
2016-03-21,129.35000610351562,13.789999961853027,1.05,6.65
2016-03-22,130.99000549316406,14.170000076293945,1.03,6.69
2016-03-23,129.6699981689453,14.9399995803833,1.01,6.79
2016-03-24,119.0199966430664,14.739999771118164,1.02,6.93
2016-03-28,127.73999786376953,15.239999771118164,1.0,6.99
2016-03-29,132.61000061035156,13.819999694824219,1.03,7.14
2016-03-30,128.6699981689453,13.5600004196167,1.07,7.03
2016-03-31,122.02999877929688,13.949999809265137,1.05,7.05
2016-04-01,124.02999877929688,13.100000381469727,1.03,7.05
2016-04-04,125.2300033569336,14.119999885559082,1.03,7.03
2016-04-05,120.2699966430664,15.420000076293945,1.01,7.13
2016-04-06,125.05999755859375,14.09000015258789,1.03,7.04
2016-04-07,125.12999725341797,16.15999984741211,1.0,7.11
2016-04-08,113.83999633789062,15.359999656677246,1.02,7.03
2016-04-11,119.12999725341797,16.260000228881836,1.03,7.0
2016-04-12,126.16999816894531,14.850000381469727,1.05,6.87
2016-04-13,127.12999725341797,13.84000015258789,1.02,6.71
2016-04-14,126.2300033569336,13.720000267028809,1.03,6.6
2016-04-15,123.0999984741211,13.619999885559082,1.02,6.62
2016-04-18,120.55000305175781,13.350000381469727,1.03,6.62
2016-04-19,126.19000244140625,13.239999771118164,1.02,6.46
2016-04-20,126.19999694824219,13.279999732971191,1.05,6.31
2016-04-21,127.05999755859375,13.949999809265137,1.06,6.29
2016-04-22,123.25,13.220000267028809,1.05,6.29
2016-04-25,126.77999877929688,14.079999923706055,1.06,6.32
2016-04-26,127.4000015258789,13.960000038146973,1.08,6.26
2016-04-27,126.08999633789062,13.770000457763672,1.04,6.25
2016-04-28,125.44000244140625,15.220000267028809,1.06,6.19
2016-04-29,126.48999786376953,15.699999809265137,1.06,6.24
2016-05-02,127.66999816894531,14.680000305175781,1.08,6.16
2016-05-03,125.94000244140625,15.600000381469727,1.06,6.31
2016-05-04,124.30999755859375,16.049999237060547,1.04,6.39
2016-05-05,123.73999786376953,15.90999984741211,1.04,6.42
2016-05-06,120.81999969482422,14.720000267028809,1.05,6.48
2016-05-09,123.16999816894531,14.569999694824219,1.05,6.53
2016-05-10,124.0999984741211,13.630000114440918,1.05,6.46
2016-05-11,122.19000244140625,14.6899995803833,0.99,6.4
2016-05-12,123.5199966430664,14.40999984741211,0.99,6.36
2016-05-13,121.45999908447266,15.039999961853027,0.95,6.41
2016-05-16,124.12999725341797,14.680000305175781,0.96,6.3
2016-05-17,122.95999908447266,15.569999694824219,0.94,6.26
2016-05-18,122.22000122070312,15.949999809265137,0.97,6.16
2016-05-19,123.66000366210938,16.329999923706055,0.96,6.29
2016-05-20,125.61000061035156,15.199999809265137,0.96,6.22
2016-05-23,124.73999786376953,15.819999694824219,0.93,6.21
2016-05-24,124.73999786376953,14.420000076293945,0.94,6.13
2016-05-25,127.12999725341797,13.899999618530273,0.95,6.04
2016-05-26,129.27999877929688,13.430000305175781,0.96,6.08
2016-05-27,129.61000061035156,13.119999885559082,0.95,6.08
2016-05-31,127.69999694824219,14.1899995803833,0.97,5.97
2016-06-01,132.4600067138672,14.199999809265137,0.94,6.01
2016-06-02,134.14999389648438,13.630000114440918,0.92,6.0
2016-06-03,125.04000091552734,13.470000267028809,0.93,6.09
2016-06-06,125.56999969482422,13.649999618530273,0.93,6.0
2016-06-07,128.5399932861328,14.050000190734863,0.94,5.92
2016-06-08,129.22999572753906,14.079999923706055,0.93,5.82
2016-06-09,129.30999755859375,14.640000343322754,0.91,5.86
2016-06-10,133.6699981689453,17.030000686645508,0.91,5.98
2016-06-13,137.49000549316406,20.969999313354492,0.89,6.07
2016-06-14,138.02000427246094,20.5,0.88,6.19
2016-06-15,140.91000366210938,20.139999389648438,0.91,6.18
2016-06-16,142.5,19.3700008392334,0.87,6.32
2016-06-17,137.94000244140625,19.40999984741211,0.92,6.21
2016-06-20,137.80999755859375,18.3700008392334,0.93,6.0
2016-06-21,135.9199981689453,18.479999542236328,0.95,6.0
2016-06-22,136.47999572753906,21.170000076293945,0.94,5.96
2016-06-23,145.6999969482422,17.25,0.96,5.83
2016-06-24,142.9199981689453,25.760000228881836,0.93,6.33
2016-06-27,136.42999267578125,23.850000381469727,0.85,6.57
2016-06-28,153.66000366210938,18.75,0.85,6.48
2016-06-29,136.4600067138672,16.639999389648438,0.88,6.26
2016-06-30,140.5800018310547,15.630000114440918,0.91,6.21
2016-07-01,128.52999877929688,14.770000457763672,0.87,6.12
2016-07-05,125.3499984741211,15.579999923706055,0.81,6.16
2016-07-06,123.13999938964844,14.960000038146973,0.8,6.14
2016-07-07,124.72000122070312,14.760000228881836,0.82,6.02
2016-07-08,127.19999694824219,13.199999809265137,0.76,5.88
2016-07-11,125.02999877929688,13.539999961853027,0.77,5.66
2016-07-12,126.0999984741211,13.550000190734863,0.84,5.46
2016-07-13,127.29000091552734,13.039999961853027,0.8,5.58
2016-07-14,128.27999877929688,12.819999694824219,0.85,5.44
2016-07-15,129.75999450683594,12.670000076293945,0.89,5.42
2016-07-18,125.37999725341797,12.4399995803833,0.91,5.44
2016-07-19,129.9199981689453,11.970000267028809,0.86,5.45
2016-07-20,128.49000549316406,11.770000457763672,0.86,5.4
2016-07-21,128.00999450683594,12.739999771118164,0.87,5.41
2016-07-22,128.36000061035156,12.020000457763672,0.86,5.39
2016-07-25,129.64999389648438,12.869999885559082,0.86,5.39
2016-07-26,130.02000427246094,13.050000190734863,0.82,5.45
2016-07-27,125.68000030517578,12.829999923706055,0.79,5.51
2016-07-28,128.50999450683594,12.720000267028809,0.8,5.54
2016-07-29,128.25,11.869999885559082,0.79,5.61
2016-08-01,128.00999450683594,12.4399995803833,0.84,5.69
2016-08-02,129.25,13.369999885559082,0.88,5.73
2016-08-03,129.99000549316406,12.859999656677246,0.88,5.72
2016-08-04,127.05999755859375,12.420000076293945,0.87,5.65
2016-08-05,130.60000610351562,11.390000343322754,0.87,5.46
2016-08-08,132.94000244140625,11.5,0.85,5.42
2016-08-09,135.55999755859375,11.65999984741211,0.84,5.36
2016-08-10,133.25,12.050000190734863,0.81,5.38
2016-08-11,131.27999877929688,11.680000305175781,0.81,5.31
